,index,term,tag,value,pstv,neut,ngtv,dunno,distortion
331,331,антисептик,PSTV,0.6463,0.5196,0.3431,0.0588,0.0784,0.0655
332,332,антоним,NEUT,0.0,0.0,0.72,0.12,0.16,0.0
333,333,анфас,NEUT,0.0,0.0714,0.5476,0.0476,0.3333,0.0794
334,334,апартаменты,NEUT,0.4344,0.38,0.46,0.03,0.13,0.0324
335,335,апельсин,NEUT,0.4286,0.3861,0.4752,0.0891,0.0495,0.1097
336,336,апельсинный,NEUT,0.3361,0.34,0.54,0.02,0.1,0.0212
337,337,апельсиновый,NEUT,0.5373,0.4752,0.4257,0.0396,0.0594,0.0429
338,338,аплодировать,PSTV,1.0,0.84,0.12,0.0,0.04,0.0
339,339,аплодисменты,PSTV,1.0,0.7308,0.1154,0.0769,0.0769,0.085
340,340,апогей,NEUT,0.12,0.2255,0.3922,0.1667,0.2157,0.2899
341,341,апокалипсис,NGTV,-1.0,0.0667,0.0,0.9333,0.0,0.0714
342,342,апорт,NEUT,0.2097,0.2115,0.4712,0.0769,0.2404,0.1049
343,343,апостол,PSTV,0.6089,0.41,0.3,0.09,0.2,0.1098
344,344,апостроф,NEUT,0.1,0.1818,0.5455,0.0682,0.2045,0.0938
345,345,аппарат,NEUT,0.2368,0.2617,0.5421,0.0561,0.1402,0.0681
346,346,аппаратура,NEUT,0.1,0.2222,0.6667,0.0,0.1111,0.0
347,347,аппендикс,NGTV,-0.3532,0.1,0.47,0.31,0.12,0.1323
348,348,аппетит,PSTV,0.6304,0.537,0.3704,0.0185,0.0741,0.0192
349,349,аппетитность,PSTV,0.8365,0.58,0.23,0.04,0.15,0.0428
350,350,аппетитный,PSTV,1.0,0.8,0.12,0.0,0.08,0.0
351,351,аппликатор,NEUT,0.3529,0.29,0.44,0.04,0.23,0.0455
352,352,аппликация,NEUT,0.4174,0.3524,0.4476,0.0571,0.1429,0.0664
353,353,апрель,NEUT,0.1923,0.2673,0.6238,0.0594,0.0495,0.0726
354,354,апрельский,NEUT,0.2805,0.3168,0.5842,0.0495,0.0495,0.0572
355,355,аптека,NEUT,0.4923,0.4216,0.4314,0.0882,0.0588,0.1067
356,356,аптекарша,NEUT,0.4034,0.36,0.46,0.12,0.06,0.16
357,357,аптекарь,NEUT,0.4692,0.42,0.46,0.05,0.07,0.055999999999999994
358,358,аптечка,PSTV,0.6395,0.55,0.37,0.04,0.04,0.0429
359,359,аптечный,NEUT,0.0,0.08,0.8,0.04,0.08,0.06
360,360,араб,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
361,361,арабика,NEUT,0.0556,0.1852,0.6296,0.0,0.1852,0.0
362,362,арабский,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
363,363,арахис,NEUT,0.4,0.36,0.48,0.03,0.13,0.0325
364,364,арахисовый,NEUT,0.2105,0.2673,0.5941,0.0495,0.0891,0.0587
365,365,арбалетчик,NEUT,0.0,0.13,0.57,0.11,0.19,0.2031
366,366,арбуз,NEUT,0.5444,0.4712,0.4135,0.0096,0.1058,0.0098
367,367,арбузный,NEUT,0.2436,0.2871,0.5842,0.0,0.1287,0.0
368,368,аргумент,NEUT,0.5,0.42,0.42,0.09,0.07,0.1093
369,369,аргументированно,NEUT,0.4535,0.4059,0.4653,0.0495,0.0792,0.0555
370,370,аргументированность,PSTV,0.8276,0.6275,0.2549,0.0196,0.098,0.0202
371,371,аргументированный,PSTV,0.7734,0.6286,0.2952,0.0286,0.0476,0.0299
372,372,аргументировать,NEUT,0.541,0.44,0.39,0.09,0.08,0.1084
373,373,арена,NEUT,0.1122,0.2,0.58,0.13,0.09,0.2145
374,374,аренда,NEUT,0.1964,0.2549,0.5882,0.0588,0.098,0.0724
375,375,арендатор,NEUT,0.1,0.2308,0.6923,0.0385,0.0385,0.0449
376,376,арендный,NEUT,0.0,0.0891,0.6634,0.1188,0.1287,0.1559
377,377,арендовать,NEUT,0.0172,0.1852,0.7037,0.0,0.1111,0.0
378,378,арендодатель,NEUT,0.1,0.1935,0.5806,0.0323,0.1935,0.0376
379,379,арест,NGTV,-1.0,0.0385,0.0769,0.7308,0.1538,0.0405
380,380,арестование,NGTV,-0.8939,0.1287,0.198,0.5842,0.0891,0.1571
381,381,арестовать,NGTV,-0.9,0.0571,0.2286,0.6857,0.0286,0.0619
382,382,арестовывать,NGTV,-0.9324,0.0882,0.2059,0.6765,0.0294,0.0997
383,383,аристократ,NEUT,0.4851,0.4272,0.4466,0.0388,0.0874,0.0424
384,384,аристократически,NEUT,0.4174,0.3663,0.4653,0.0396,0.1287,0.0439
385,385,аристократический,NEUT,0.5373,0.4528,0.4057,0.0755,0.066,0.0881
386,386,аристократичность,NEUT,0.5315,0.4412,0.402,0.0588,0.098,0.0667
387,387,аристократия,NEUT,0.22899999999999998,0.2385,0.5046,0.1193,0.1376,0.1789
388,388,аритмия,NGTV,-0.9,0.087,0.1957,0.5870000000000001,0.1304,0.0998
389,389,арифметически,NEUT,0.0941,0.2,0.61,0.08,0.11,0.11199999999999999
390,390,арктический,NEUT,0.0,0.1538,0.7308,0.0,0.1154,0.0
391,391,армеец,NEUT,0.1,0.1786,0.5357,0.0714,0.2143,0.1
392,392,армейский,NEUT,0.0,0.1538,0.6923,0.0385,0.1154,0.0481
393,393,армия,NEUT,-0.1048,0.1743,0.4862,0.2294,0.1101,0.3068
394,394,армрестлинг,NEUT,0.2159,0.21,0.46,0.11,0.22,0.1676
395,395,армянин,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
396,396,армянка,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
397,397,армянский,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
398,398,аромат,PSTV,0.6818,0.55,0.33,0.03,0.09,0.0316
399,399,ароматерапия,PSTV,0.7353,0.5,0.26,0.07,0.17,0.0798
400,400,ароматизация,NEUT,0.3793,0.3366,0.4752,0.0396,0.1485,0.0443
401,401,ароматический,NEUT,0.5435,0.5,0.44,0.02,0.04,0.0208
402,402,ароматичность,PSTV,0.9,0.6207,0.2069,0.069,0.1034,0.0766
403,403,ароматный,PSTV,0.9706,0.7333,0.2,0.0,0.0667,0.0
404,404,арочный,NEUT,0.0,0.1111,0.6667,0.037000000000000005,0.1852,0.0494
405,405,арсенал,NEUT,0.0217,0.129,0.4839,0.0645,0.3226,0.0968
406,406,артиллерист,NEUT,0.0663,0.1748,0.4757,0.1456,0.2039,0.267
407,407,артиллерия,NEUT,-0.1047,0.15,0.51,0.2,0.14,0.2625
408,408,артист,PSTV,0.5859,0.495,0.3861,0.0297,0.0891,0.0315
409,409,артистически,PSTV,0.7632,0.58,0.28,0.04,0.1,0.0428
410,410,артистический,PSTV,0.8056,0.58,0.25,0.08,0.09,0.091
411,411,артистичный,PSTV,0.9643,0.72,0.2,0.04,0.04,0.0422
412,412,артистка,NEUT,0.1,0.2143,0.6429,0.0357,0.1071,0.0417
413,413,артрит,NGTV,-1.0,0.0875,0.1375,0.65,0.125,0.0993
414,414,арфа,NEUT,0.3797,0.3611,0.5093,0.0185,0.1111,0.0195
415,415,архаический,NEUT,0.025,0.1458,0.5417,0.0625,0.25,0.0893
416,416,архаичный,NEUT,-0.0256,0.14,0.4,0.15,0.31,0.2707
417,417,археолог,NEUT,0.3226,0.3366,0.5545,0.0,0.1089,0.0
418,418,археологический,NEUT,0.0,0.16,0.72,0.0,0.12,0.0
419,419,археология,NEUT,0.3824,0.3398,0.4757,0.0874,0.0971,0.1098
420,420,архив,NEUT,0.2573,0.26,0.51,0.06,0.17,0.0738
421,421,архивирование,NEUT,0.2706,0.28,0.53,0.03,0.16,0.0332
422,422,архитектор,NEUT,0.41600000000000004,0.3883,0.4951,0.0291,0.0874,0.0313
423,423,архитектурный,NEUT,0.2258,0.2913,0.6214,0.0485,0.0388,0.0566
424,424,асимметрия,NEUT,-0.0806,0.0741,0.7037,0.2222,0.0,0.0988
425,425,аскорбинка,PSTV,0.5714,0.48,0.39,0.04,0.09,0.0433
426,426,аскорбиновый,NEUT,0.2222,0.26,0.56,0.04,0.14,0.0462
427,427,аспирантка,NEUT,0.0455,0.16,0.56,0.04,0.24,0.05
428,428,аспирантура,NEUT,0.4252,0.3267,0.4059,0.0594,0.2079,0.0702
429,429,аспирин,NEUT,0.3684,0.33,0.48,0.08,0.11,0.0994
430,430,ассистент,NEUT,0.4153,0.3564,0.4554,0.0495,0.1386,0.0564
431,431,ассистентка,NEUT,0.3049,0.33,0.57,0.04,0.06,0.0448
432,432,ассистировать,NEUT,0.5,0.35,0.35,0.03,0.27,0.0326
433,433,ассорти,NEUT,0.3571,0.3333,0.5,0.0556,0.1111,0.0648
434,434,ассортимент,NEUT,0.2043,0.2673,0.604,0.0495,0.0792,0.0587
435,435,ассоциация,NEUT,0.0,0.12,0.6,0.04,0.24,0.0533
436,436,ассоциирование,NEUT,0.1,0.2174,0.6522,0.0652,0.0652,0.0848
437,437,ассоциировать,NEUT,0.1964,0.2549,0.5882,0.0196,0.1373,0.0211
438,438,ассоциироваться,NEUT,0.1757,0.2451,0.598,0.0294,0.1275,0.0329
439,439,астероид,NEUT,-0.0915,0.0735,0.6324,0.2059,0.0882,0.0998
440,440,астральный,NEUT,0.0847,0.198,0.4455,0.1584,0.198,0.2851
441,441,астрологический,NEUT,0.0,0.1786,0.7143,0.0714,0.0357,0.1
442,442,астрология,NEUT,0.2692,0.2913,0.5534,0.0583,0.0971,0.0699
443,443,астронавт,NEUT,0.3607,0.35,0.52,0.05,0.08,0.0571
444,444,астроном,NEUT,0.5301,0.4608,0.4216,0.0392,0.0784,0.0426
445,445,астрономический,NEUT,0.0,0.12,0.84,0.0,0.04,0.0
446,446,астрономия,NEUT,0.3702,0.38,0.55,0.03,0.04,0.0324
447,447,астрофизический,NEUT,0.0769,0.1724,0.5517,0.069,0.2069,0.0966
448,448,асфальт,NEUT,0.0,0.04,0.72,0.08,0.16,0.06
449,449,асфальтовый,NEUT,0.1,0.2069,0.6207,0.069,0.1034,0.092
450,450,асфальтоукладчик,NEUT,0.25,0.2772,0.5545,0.0495,0.1188,0.0583
451,451,атака,NGTV,-0.7308,0.0777,0.2913,0.5534,0.0777,0.0886
452,452,атаковать,NGTV,-0.6538,0.0792,0.3267,0.505,0.0891,0.0916
453,453,атеизм,NEUT,-0.0205,0.1782,0.4653,0.1881,0.1683,0.3471
454,454,атеистка,NEUT,-0.2273,0.0792,0.505,0.2376,0.1782,0.1056
455,455,ателье,NEUT,0.33899999999999997,0.3267,0.5149,0.0297,0.1287,0.0324
456,456,атлантический,NEUT,0.0,0.1563,0.7188,0.0625,0.0625,0.0875
457,457,атлас,NEUT,0.374,0.3592,0.5146,0.0485,0.0777,0.0551
458,458,атлет,PSTV,0.5976,0.4851,0.3663,0.0396,0.1089,0.0428
459,459,атлетика,PSTV,0.65,0.5149,0.3366,0.0297,0.1188,0.0314
460,460,атмосфера,NEUT,0.0769,0.2,0.64,0.04,0.12,0.048
461,461,атомный,NEUT,-0.1699,0.1373,0.5588,0.2255,0.0784,0.2208
462,462,аттестат,NEUT,0.5153,0.4455,0.4257,0.0693,0.0594,0.0801
463,463,аттестация,NEUT,0.5,0.39,0.39,0.09,0.13,0.1108
464,464,аттракцион,PSTV,0.6707,0.55,0.34,0.02,0.09,0.0207
465,465,ауди,NEUT,0.1,0.2069,0.6207,0.0345,0.1379,0.0402
466,466,аудио,NEUT,0.0556,0.2,0.68,0.04,0.08,0.048
467,467,аудиозапись,NEUT,0.0,0.16,0.8,0.0,0.04,0.0
468,468,аудиокассета,NEUT,0.2317,0.3,0.63,0.0,0.07,0.0
469,469,аудиосистема,NEUT,0.0294,0.2069,0.7586,0.0,0.0345,0.0
470,470,аудитория,NEUT,0.1466,0.25,0.66,0.04,0.05,0.0464
471,471,аукать,NEUT,0.1452,0.1961,0.5196,0.1176,0.1667,0.1882
472,472,аукцион,NEUT,0.0,0.1481,0.6667,0.0,0.1852,0.0
473,473,аукционер,NEUT,0.2377,0.2885,0.5962,0.0385,0.0769,0.0436
474,474,аукционист,NEUT,0.0,0.08,0.68,0.0,0.24,0.0
475,475,аукционный,NEUT,0.0,0.12,0.68,0.04,0.16,0.0533
476,476,аул,NEUT,0.0,0.0741,0.6667,0.037000000000000005,0.2222,0.0556
477,477,аутизм,NGTV,-0.677,0.07,0.31,0.51,0.11,0.0796
478,478,аутист,NGTV,-0.475,0.07,0.42,0.39,0.12,0.0826
479,479,афганский,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
480,480,афера,NGTV,-1.0,0.08,0.12,0.72,0.08,0.0889
481,481,аферист,NGTV,-1.0,0.0769,0.0,0.8846,0.0385,0.0836
482,482,аферистка,NGTV,-1.0,0.0857,0.0571,0.8286,0.0286,0.0946
483,483,афиша,NEUT,0.2623,0.31,0.6,0.02,0.07,0.0213
484,484,афиширование,NEUT,-0.1522,0.09,0.52,0.2,0.19,0.1305
485,485,афишировать,NEUT,0.10099999999999999,0.2157,0.4118,0.1667,0.2059,0.2955
486,486,африканец,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
487,487,африканский,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
488,488,афроамериканец,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
489,489,афроамериканка,NEUT,0.0,0.0,1.0,0.0,0.0,0.0
490,490,ахать,NEUT,0.0379,0.2178,0.4257,0.198,0.1584,0.37799999999999995
491,491,ахинея,NGTV,-0.9,0.0714,0.1667,0.5,0.2619,0.0816
492,492,ахнуть,NEUT,0.0588,0.2,0.56,0.17,0.07,0.3145
493,493,ацетон,NEUT,-0.0894,0.1386,0.505,0.1782,0.1782,0.2464
494,494,аэродром,NEUT,0.0357,0.2,0.72,0.04,0.04,0.048
495,495,аэрозоль,NEUT,0.0,0.12,0.6,0.04,0.24,0.0533
496,496,аэромобиль,NEUT,0.2925,0.28,0.5,0.06,0.16,0.0729
497,497,аэроплан,NEUT,0.1606,0.24,0.61,0.03,0.12,0.0338
498,498,аэропорт,NEUT,0.1,0.2222,0.6667,0.0,0.1111,0.0
499,499,аэрофлот,NEUT,0.0676,0.2258,0.7419,0.0323,0.0,0.0369
500,500,баба,NGTV,-0.55,0.0762,0.3619,0.419,0.1429,0.09
501,501,баба-яга,NGTV,-0.9242,0.1154,0.1827,0.5865,0.1154,0.1381
502,502,бабай,NGTV,-1.0,0.0,0.12,0.68,0.2,0.0
503,503,бабахнуть,NGTV,-0.4047,0.1273,0.3727,0.3636,0.1364,0.1718
504,504,бабища,NGTV,-0.9,0.13,0.18,0.54,0.15,0.1613
505,505,бабка,NEUT,-0.2051,0.1532,0.4505,0.2613,0.1351,0.2429
506,506,бабло,NEUT,0.0414,0.3269,0.3173,0.2981,0.0577,0.5699
507,507,бабник,NGTV,-1.0,0.0889,0.0889,0.8,0.0222,0.0988
508,508,бабочка,PSTV,0.684,0.5588,0.3333,0.0392,0.0686,0.042
509,509,бабулька,PSTV,0.5794,0.4902,0.2157,0.1863,0.1078,0.2571
510,510,бабуля,PSTV,0.9828,0.76,0.2,0.0,0.04,0.0
511,511,бабуся,PSTV,1.0,0.6522,0.1522,0.087,0.1087,0.0986
512,512,бабушка,PSTV,0.9247,0.7031,0.2188,0.0156,0.0625,0.016
513,513,бабушкин,NEUT,0.0357,0.1852,0.6667,0.0,0.1481,0.0
514,514,бабёнка,NEUT,-0.255,0.1881,0.3465,0.3465,0.1188,0.2902
515,515,баг,NGTV,-0.9,0.0833,0.1548,0.4643,0.2976,0.0983
516,516,багаж,NEUT,0.0,0.08,0.88,0.0,0.04,0.0
517,517,багажник,NEUT,0.0172,0.1923,0.7308,0.0385,0.0385,0.0462
518,518,багажный,NEUT,0.0,0.16,0.72,0.0,0.12,0.0
519,519,багроветь,NEUT,-0.3317,0.0991,0.4054,0.2523,0.2432,0.138
520,520,багровый,NEUT,0.2353,0.2475,0.5149,0.1089,0.1287,0.1568
521,521,бадминтон,NEUT,0.3095,0.3148,0.537,0.0463,0.1019,0.0531
522,522,база,NEUT,0.0769,0.1563,0.5,0.0625,0.2813,0.0875
523,523,базар,NEUT,0.0644,0.1827,0.6058,0.125,0.0865,0.2105
524,524,базарить,NGTV,-0.8333,0.0396,0.2574,0.6436,0.0594,0.042
525,525,базовый,NEUT,0.21899999999999997,0.2661,0.578,0.0459,0.1101,0.0538
526,526,базука,NGTV,-0.4587,0.1,0.38,0.35,0.17,0.1286
527,527,байдарка,NEUT,0.2864,0.2673,0.4851,0.0594,0.1881,0.0726
528,528,байк,NEUT,0.0714,0.1739,0.5652,0.0217,0.2391,0.0245
529,529,байкер,NEUT,-0.0437,0.1485,0.5446,0.1683,0.1386,0.2796
530,530,бакенбарды,NEUT,0.0,0.04,0.8,0.04,0.12,0.08
531,531,баклажан,NEUT,0.0,0.1154,0.6923,0.0,0.1923,0.0
532,532,баклажанный,NEUT,0.0172,0.1923,0.7308,0.0,0.0769,0.0
533,533,баклан,NGTV,-0.3793,0.1154,0.4615,0.3269,0.0962,0.1561
534,534,бактерия,NEUT,-0.0558,0.1466,0.5776,0.1724,0.1034,0.2711
535,535,бал,PSTV,0.5806,0.4752,0.3762,0.0594,0.0891,0.0668
536,536,бал-маскарад,PSTV,0.9,0.6545,0.2182,0.0,0.1273,0.0
537,537,балабол,NGTV,-0.9,0.0417,0.2083,0.625,0.125,0.0444
538,538,балаган,NGTV,-0.9286,0.0238,0.1905,0.619,0.1667,0.0247
539,539,балагурство,NEUT,-0.0379,0.2816,0.1553,0.301,0.2621,0.5449
540,540,баламутить,NGTV,-0.9066,0.0851,0.1915,0.5851,0.1383,0.0975
541,541,баланс,NEUT,0.0769,0.2,0.64,0.04,0.12,0.048
542,542,балансирование,NEUT,0.3244,0.36,0.59,0.01,0.04,0.0103
543,543,балансировать,NEUT,0.4507,0.4327,0.5,0.0096,0.0577,0.0098
544,544,балансировка,NEUT,0.5075,0.4455,0.4356,0.0594,0.0594,0.0673
545,545,балбес,NGTV,-0.9643,0.04,0.2,0.72,0.04,0.0422
546,546,балда,NGTV,-0.995,0.1176,0.1667,0.6569,0.0588,0.1387
547,547,балдёж,PSTV,0.9677,0.604,0.1287,0.1584,0.1089,0.2
548,548,балерина,NEUT,0.5294,0.466,0.4272,0.0097,0.0971,0.0099
549,549,балеринка,NEUT,0.5,0.3654,0.3654,0.0481,0.2212,0.0544
550,550,балет,PSTV,0.6429,0.5192,0.3462,0.0288,0.1058,0.0304
551,551,балетный,NEUT,0.3978,0.402,0.5392,0.0294,0.0294,0.0316
552,552,балкон,NEUT,0.0106,0.1778,0.6889,0.0667,0.0667,0.0917
553,553,балкончик,NEUT,0.375,0.3398,0.4854,0.0583,0.1165,0.0682
554,554,балл,NEUT,0.4194,0.38,0.48,0.06,0.08,0.0695
555,555,баллон,NEUT,0.0,0.0385,0.8462,0.0,0.1154,0.0
556,556,баллончик,NEUT,0.0,0.16,0.68,0.04,0.12,0.05
557,557,баловать,NEUT,0.0945,0.2941,0.3725,0.2353,0.098,0.4235
558,558,баловаться,NEUT,-0.2439,0.18,0.42,0.33,0.07,0.2782
559,559,баловень,NGTV,-0.9783,0.0769,0.1538,0.5769,0.1923,0.0872
560,560,баловница,NEUT,0.0172,0.2404,0.3462,0.2308,0.1827,0.4523
561,561,баловство,NGTV,-0.6395,0.1028,0.3458,0.514,0.0374,0.1234
562,562,бамбук,NEUT,0.3293,0.3333,0.5392,0.049,0.0784,0.0562
563,563,бамбуковый,NEUT,0.2105,0.2596,0.5769,0.0673,0.0962,0.0848
564,564,бампер,NEUT,0.0,0.1429,0.75,0.0357,0.0714,0.0446
565,565,банальность,NGTV,-0.4344,0.09,0.46,0.38,0.07,0.1113
566,566,банальный,NGTV,-0.4211,0.125,0.375,0.375,0.125,0.1667
567,567,банальщина,NGTV,-0.7759,0.02,0.28,0.6,0.1,0.0207
568,568,банан,NEUT,0.364,0.36,0.53,0.04,0.07,0.0444
569,569,банановый,NEUT,0.3852,0.3564,0.495,0.0297,0.1188,0.0322
570,570,банда,NGTV,-0.8514,0.0297,0.2376,0.6238,0.1089,0.0311
571,571,бандана,NEUT,0.0,0.04,0.8,0.04,0.12,0.08
572,572,бандит,NGTV,-1.0,0.0667,0.0667,0.7667,0.1,0.0725
573,573,бандитизм,NGTV,-1.0,0.08,0.12,0.72,0.08,0.0889
574,574,бандитка,NGTV,-1.0,0.04,0.12,0.8,0.04,0.042
575,575,бандитский,NGTV,-1.0,0.0,0.16,0.84,0.0,0.0
576,576,бандюган,NGTV,-1.0,0.0,0.0345,0.9309999999999999,0.0345,0.0
577,577,банить,NGTV,-1.0,0.08,0.12,0.64,0.16,0.09
578,578,банк,NEUT,0.2009,0.2475,0.5644,0.099,0.0891,0.1386
579,579,банкет,PSTV,0.5698,0.4851,0.396,0.0495,0.0693,0.0546
580,580,банкетный,NEUT,0.4076,0.36,0.47,0.05,0.12,0.0569
581,581,банкир,NEUT,0.1261,0.2069,0.5776,0.1034,0.1121,0.1552
582,582,банкирша,NEUT,0.129,0.2,0.5,0.14,0.16,0.23800000000000002
583,583,банковский,NEUT,0.0172,0.2,0.76,0.0,0.04,0.0
584,584,банковый,NEUT,0.0769,0.2,0.64,0.04,0.12,0.048
585,585,банкомат,NEUT,0.0,0.1429,0.8286,0.0286,0.0,0.0343
586,586,банкрот,NGTV,-1.0,0.0,0.1111,0.8519,0.037000000000000005,0.0
587,587,баннер,NEUT,0.0,0.0385,0.6538,0.1538,0.1538,0.0481
588,588,баночка,NEUT,0.3108,0.3,0.51,0.06,0.13,0.07200000000000001
589,589,бант,NEUT,0.0357,0.1818,0.6545,0.0182,0.1455,0.02
590,590,бантик,NEUT,0.5373,0.4752,0.4257,0.0396,0.0594,0.0429
591,591,банька,PSTV,0.9,0.619,0.2063,0.0794,0.0952,0.0895
592,592,барабан,NEUT,0.244,0.3069,0.6238,0.0297,0.0396,0.0326
593,593,барабанить,NEUT,-0.0625,0.069,0.6897,0.2069,0.0345,0.092
594,594,барабанный,NEUT,0.0,0.12,0.68,0.04,0.16,0.0533
595,595,барабанчик,NEUT,0.1,0.2222,0.6667,0.0741,0.037000000000000005,0.0988
596,596,барабанщик,NEUT,0.2895,0.297,0.5347,0.0594,0.1089,0.0713
597,597,барабанщица,NEUT,0.1,0.2188,0.6563,0.0313,0.0938,0.0357
598,598,баран,NEUT,-0.1321,0.17,0.48,0.24,0.11,0.2904
599,599,бараний,NEUT,0.0,0.0385,0.6538,0.1538,0.1538,0.0481
600,600,баранина,NEUT,0.3898,0.3333,0.4571,0.1143,0.0952,0.1535
601,601,баранчик,NEUT,0.33799999999999997,0.31,0.37,0.13,0.19,0.1845
602,602,барахлишко,NEUT,-0.2281,0.16,0.48,0.29,0.07,0.2483
603,603,барахло,NGTV,-0.7051,0.09,0.31,0.55,0.05,0.1047
604,604,барахтанье,NEUT,-0.1794,0.1604,0.4434,0.2547,0.1415,0.2614
605,605,барахтаться,NEUT,-0.2282,0.0882,0.5196,0.2451,0.1471,0.12
606,606,барашек,PSTV,0.6732,0.5534,0.3398,0.0485,0.0583,0.0528
607,607,барбарис,NEUT,0.4449,0.396,0.4653,0.0297,0.1089,0.0319
608,608,барбекю,NEUT,0.516,0.43,0.41,0.04,0.12,0.0437
609,609,барбос,NEUT,0.2559,0.2405,0.4367,0.1203,0.2025,0.1804
610,610,бардак,NGTV,-1.0,0.0357,0.1786,0.7857,0.0,0.0373
611,611,бариста,NEUT,0.3571,0.2941,0.4412,0.0686,0.1961,0.0846
612,612,бармен,NEUT,0.2791,0.2718,0.4951,0.1262,0.1068,0.1848
613,613,баронский,NEUT,0.05,0.1524,0.381,0.1333,0.3333,0.25
614,614,баррикада,NEUT,-0.0511,0.2277,0.3861,0.2574,0.1287,0.4292
615,615,барсук,NEUT,0.3361,0.3366,0.5347,0.0495,0.0792,0.0568
616,616,барсучий,NEUT,0.0,0.1389,0.6111,0.0278,0.2222,0.0333
617,617,бартер,NEUT,0.0,0.0769,0.8846,0.0,0.0385,0.0
618,618,бархат,NEUT,0.4268,0.38,0.47,0.02,0.13,0.0211
619,619,бархатистость,PSTV,0.75,0.5098,0.2549,0.049,0.1863,0.0537
620,620,бархатистый,PSTV,0.7222,0.5909,0.3182,0.0182,0.0727,0.0187
621,621,бархатный,PSTV,0.7258,0.5941,0.3168,0.0099,0.0792,0.0101
622,622,барыня,NEUT,0.1,0.2222,0.6667,0.037000000000000005,0.0741,0.0432
623,623,барышня,NEUT,0.5081,0.4158,0.4059,0.0891,0.0891,0.1082
624,624,барьер,NEUT,-0.125,0.11,0.56,0.2,0.13,0.1705
625,625,барьерный,NEUT,0.0,0.1081,0.6757,0.0541,0.1622,0.0811
626,626,бас,NEUT,0.1,0.2222,0.6667,0.037000000000000005,0.0741,0.0432
627,627,бас-гитара,NEUT,0.4416,0.3981,0.4722,0.0,0.1296,0.0
628,628,бас-гитарист,NEUT,0.4268,0.38,0.47,0.02,0.13,0.0211
629,629,басистый,NEUT,0.0833,0.2059,0.6471,0.0588,0.0882,0.0756
630,630,баскетбол,PSTV,0.5515,0.4854,0.4175,0.0194,0.0777,0.0202
631,631,баскетболист,NEUT,0.0769,0.2,0.64,0.0,0.16,0.0
632,632,баскетболистка,NEUT,0.4194,0.3689,0.466,0.0777,0.0874,0.094
633,633,баскетбольный,NEUT,0.0,0.16,0.68,0.04,0.12,0.05
634,634,баснописец,NEUT,0.3824,0.3465,0.4851,0.0396,0.1287,0.0441
635,635,басня,NEUT,0.54,0.4455,0.396,0.0495,0.1089,0.055
636,636,бассейн,NEUT,0.4375,0.4,0.48,0.05,0.07,0.0563
637,637,бастовать,NGTV,-0.9194,0.0625,0.1875,0.5938,0.1563,0.0691
638,638,бастующий,NGTV,-0.9194,0.0303,0.1818,0.5758,0.2121,0.0319
639,639,басурманин,NGTV,-0.7737,0.07,0.23,0.49,0.21,0.08
640,640,батальон,NEUT,0.1,0.1905,0.5714,0.0714,0.1667,0.0982
641,641,батарейка,NEUT,0.0,0.12,0.8,0.04,0.04,0.0533
642,642,батарейный,NEUT,0.0526,0.1628,0.5581,0.0698,0.2093,0.0997
643,643,батарея,NEUT,0.0357,0.1852,0.6667,0.037000000000000005,0.1111,0.0444
644,644,батон,NEUT,0.3906,0.3619,0.4952,0.0381,0.1048,0.0421
645,645,батончик,NEUT,0.3571,0.3564,0.5347,0.0297,0.0792,0.0322
646,646,батут,NEUT,0.4389,0.402,0.4804,0.0588,0.0588,0.0674
